2018-04-02,1.9582
2018-03-30,1.9617
2018-03-29,1.9515
2018-03-28,1.9227
2018-03-27,1.9499
2018-03-26,1.9312
2018-03-23,1.9373
2018-03-22,1.9983
2018-03-21,2.0227
2018-03-20,2.0330
2018-03-19,2.0218
2018-03-16,2.0145
2018-03-15,2.0272
2018-03-14,2.0264
2018-03-13,2.0320
2018-03-12,2.0475
2018-03-09,2.0405
2018-03-08,2.0267
2018-03-07,1.9958
2018-03-06,2.0054
2018-03-05,1.9690
2018-03-02,1.9748
2018-03-01,1.9827
2018-02-28,1.9716
2018-02-27,1.9801
2018-02-26,2.0015
2018-02-23,1.9825
2018-02-22,1.9743
2018-02-14,1.9404
2018-02-13,1.9265
2018-02-12,1.9070
2018-02-09,1.8734
2018-02-08,1.9479
2018-02-07,1.9540
2018-02-06,1.9988
2018-02-05,2.0662
2018-02-02,2.0627
2018-02-01,2.0541
2018-01-31,2.0879
2018-01-30,2.0783
2018-01-29,2.0846
2018-01-26,2.1187
2018-01-25,2.1091
2018-01-24,2.1217
2018-01-23,2.1352
2018-01-22,2.1297
2018-01-19,2.1032
2018-01-18,2.1167
2018-01-17,2.1071
2018-01-16,2.1192
2018-01-15,2.0881
2018-01-12,2.0913
2018-01-11,2.0841
2018-01-10,2.0883
2018-01-09,2.0803
2018-01-08,2.0638
2018-01-05,2.0540
2018-01-04,2.0527
2018-01-03,2.0404
2018-01-02,2.0275
