,ts_code,symbol,name,area,industry,list_date
363,002069.SZ,002069,獐子岛,辽宁,渔业,20060928
364,002072.SZ,002072,凯瑞德,湖北,商贸代理,20061018
365,002073.SZ,002073,软控股份,山东,专用机械,20061018
366,002075.SZ,002075,沙钢股份,江苏,特种钢,20061025
367,002077.SZ,002077,大港股份,江苏,半导体,20061116
368,002079.SZ,002079,苏州固锝,江苏,电气设备,20061116
369,002081.SZ,002081,金螳螂,江苏,装修装饰,20061120
370,002082.SZ,002082,万邦德,浙江,中成药,20061120
371,002083.SZ,002083,孚日股份,山东,纺织,20061124
372,002084.SZ,002084,海鸥住工,广东,家居用品,20061124
373,002085.SZ,002085,万丰奥威,浙江,汽车配件,20061128
374,002086.SZ,002086,东方海洋,山东,医疗保健,20061128
375,002087.SZ,002087,新纺退,,,20061130
376,002088.SZ,002088,鲁阳节能,山东,矿物制品,20061130
377,002090.SZ,002090,金智科技,江苏,电气设备,20061208
378,002091.SZ,002091,江苏国泰,江苏,商贸代理,20061208
379,002093.SZ,002093,国脉科技,福建,文教休闲,20061215
380,002094.SZ,002094,青岛金王,山东,日用化工,20061215
381,002095.SZ,002095,生意宝,浙江,互联网,20061215
382,002096.SZ,002096,易普力,湖南,化工原料,20061222
383,002097.SZ,002097,山河智能,湖南,工程机械,20061222
384,002098.SZ,002098,浔兴股份,福建,服饰,20061222
385,002099.SZ,002099,海翔药业,浙江,化学制药,20061226
386,002100.SZ,002100,天康生物,新疆,饲料,20061226
387,002101.SZ,002101,广东鸿图,广东,汽车配件,20061229
388,002102.SZ,002102,能特科技,湖北,化学制药,20061229
389,002103.SZ,002103,广博股份,浙江,文教休闲,20070110
390,002104.SZ,002104,恒宝股份,江苏,通信设备,20070110
391,002105.SZ,002105,信隆健康,深圳,摩托车,20070112
392,002106.SZ,002106,莱宝高科,深圳,元器件,20070112
393,002107.SZ,002107,沃华医药,山东,中成药,20070124
394,002108.SZ,002108,沧州明珠,河北,塑料,20070124
395,002109.SZ,002109,兴化股份,陕西,化工原料,20070126
396,002110.SZ,002110,三钢闽光,福建,普钢,20070126
397,002111.SZ,002111,威海广泰,山东,航空,20070126
398,002112.SZ,002112,三变科技,浙江,电气设备,20070208
399,002114.SZ,002114,罗平锌电,云南,铅锌,20070215
400,002115.SZ,002115,三维通信,浙江,互联网,20070215
401,002116.SZ,002116,中国海诚,上海,建筑工程,20070215
402,002117.SZ,002117,东港股份,山东,广告包装,20070302
403,002119.SZ,002119,康强电子,浙江,半导体,20070302
404,002121.SZ,002121,科陆电子,深圳,电器仪表,20070306
405,002122.SZ,002122,汇洲智能,浙江,机床制造,20070328
406,002123.SZ,002123,梦网科技,辽宁,互联网,20070328
